name	length	score	pvalue
tig00000896_len=20007_reads=116_covStat=215.05_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	20004	0.987164200724783	0.00278923114237206
tig00000924_len=19203_reads=131_covStat=193.63_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	19203	0.800457694922615	0.0287412078583556
tig00000926_len=22073_reads=94_covStat=265.11_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	22081	0.997415610721615	0.000606354596167839
tig00000931_len=14516_reads=90_covStat=147.16_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	14516	0.352636594878965	0.136793596895464
tig00000933_len=19339_reads=91_covStat=228.54_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	19339	0.642046365273388	0.0571186029590104
tig00000934_len=28779_reads=253_covStat=258.94_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	28779	0.494051246016303	0.0896192093136066
tig00000948_len=9049_reads=32_covStat=103.37_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9049	0.537654828390547	0.0795537230172205
tig00000949_len=17443_reads=90_covStat=187.10_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	17470	0.996689536813711	0.000848896434634975
tig00000953_len=16331_reads=44_covStat=207.74_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	16331	0.722372262683456	0.0417171962163473
tig00000965_len=28662_reads=336_covStat=205.14_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	28662	0.844895359727799	0.0221925782197429
tig00000968_len=17487_reads=99_covStat=159.48_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	17487	0.896603814525364	0.0137036138733932
tig00000974_len=15581_reads=83_covStat=157.47_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	15581	0.354695167306183	0.135944700460829
tig00000983_len=21854_reads=188_covStat=193.70_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	21854	0.295056249197742	0.164079553723017
tig00001003_len=15824_reads=57_covStat=194.69_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	15824	0.813125782931767	0.0264370603929178
tig00001007_len=13985_reads=39_covStat=171.64_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	13985	0.811391117957688	0.0268008731506185
tig00001008_len=15954_reads=87_covStat=163.29_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	15954	0.550440482546334	0.0766432209556148
tig00001014_len=11412_reads=67_covStat=107.51_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	11412	0.948277049665515	0.00727625515401407
tig00001017_len=24039_reads=92_covStat=292.14_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	24039	0.211989433108602	0.213921901528014
tig00001029_len=9246_reads=45_covStat=85.30_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=yes_pilon	9246	0.598373954214343	0.0666990055784623
tig00001041_len=19358_reads=123_covStat=180.55_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	19358	0.528511669832444	0.0814940577249576
tig00001044_len=19379_reads=60_covStat=234.48_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	19379	0.545050387814503	0.0779772010671841
tig00001051_len=13948_reads=71_covStat=135.12_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	13948	0.207695065869855	0.217923841862721
tig00001055_len=16950_reads=240_covStat=80.23_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	16950	0.919021706454129	0.0112781954887218
tig00001069_len=15185_reads=67_covStat=159.22_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	15185	0.418656001184035	0.113388309483386
tig00001076_len=10935_reads=21_covStat=128.70_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10935	0.958056674662853	0.00654862963861266
tig00001077_len=7105_reads=19_covStat=70.06_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7105	0.601624613803648	0.0663351928207616
tig00001086_len=28211_reads=84_covStat=345.69_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	28211	0.591403617499809	0.0681542566092651
tig00001093_len=9101_reads=69_covStat=75.84_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9101	0.868403139601722	0.0181906378850352
tig00001094_len=6064_reads=42_covStat=46.31_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6064	0.997874785730231	0.000485083676934271
tig00001097_len=4799_reads=15_covStat=34.25_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4825	0.941113747067552	0.00848896434634975
tig00001099_len=16651_reads=39_covStat=210.48_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	16651	0.808200217618035	0.0270434149890856
tig00001104_len=14584_reads=26_covStat=190.91_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	14584	0.75358181385636	0.0362600048508368
tig00001120_len=17528_reads=71_covStat=208.54_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	17528	0.625276475715625	0.0612418142129517
tig00001122_len=5952_reads=21_covStat=52.02_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5953	0.818034890296124	0.0257094348775164
tig00001125_len=8647_reads=23_covStat=100.42_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8647	0.688274381719834	0.0479020130972593
tig00001126_len=15196_reads=62_covStat=177.14_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	15196	0.95564390508767	0.00654862963861266
tig00001129_len=8193_reads=24_covStat=91.66_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8193	0.800217046712612	0.0287412078583556
tig00001134_len=14244_reads=33_covStat=181.95_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	14244	0.721711524350252	0.0419597380548145
tig00001141_len=13652_reads=38_covStat=163.83_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	13652	0.437802331838946	0.106597138006306
tig00001148_len=14226_reads=41_covStat=171.87_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	14226	0.406589960481759	0.117754062575794
tig00001155_len=8022_reads=24_covStat=89.40_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8022	0.733712472044997	0.039291777831676
tig00001157_len=12540_reads=60_covStat=134.65_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	12542	0.969076858396639	0.00533592044627698
tig00001159_len=5047_reads=21_covStat=45.78_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5047	0.314004795073777	0.155954402134368
tig00001161_len=9888_reads=381_covStat=-124.54_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9888	0.334664761657959	0.145767644918748
tig00001164_len=13721_reads=41_covStat=150.23_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	13725	0.99343139092757	0.00157652195003638
tig00001166_len=7501_reads=28_covStat=73.93_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7501	0.589144431912429	0.0685180693669658
tig00001179_len=9096_reads=24_covStat=111.90_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9096	0.641117650328941	0.0573611447974776
tig00001193_len=10045_reads=34_covStat=109.06_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10045	0.973127883432207	0.00460829493087558
tig00001194_len=5190_reads=28_covStat=43.85_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5190	0.987733699638077	0.00278923114237206
tig00001195_len=13446_reads=31_covStat=162.48_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	13446	0.806322416450017	0.0276497695852535
tig00001196_len=8738_reads=38_covStat=66.58_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8738	0.998565451605147	0.000485083676934271
tig00001197_len=12099_reads=116_covStat=87.20_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	12099	0.495249624907672	0.089497938394373
tig00001201_len=17009_reads=119_covStat=161.53_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	17009	0.37546438341483	0.128547174387582
tig00001203_len=11049_reads=47_covStat=111.85_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	11049	0.695921391265304	0.0468105748241572
tig00001205_len=7295_reads=32_covStat=70.61_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7295	0.119887151176526	0.304875090953189
tig00001208_len=11939_reads=42_covStat=134.52_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	11939	0.731738744112579	0.0400194033470774
tig00001219_len=5765_reads=17_covStat=57.41_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5765	0.563723351894715	0.0737327188940092
tig00001233_len=7056_reads=63_covStat=44.18_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7056	0.753016256315932	0.0363812757700703
tig00001237_len=12099_reads=45_covStat=130.89_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	12099	0.712412563894515	0.043778801843318
tig00001241_len=12569_reads=58_covStat=115.13_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	12569	0.967878932920386	0.00533592044627698
tig00001242_len=9407_reads=31_covStat=105.07_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9407	0.670673618113402	0.0511763279165656
tig00001245_len=9110_reads=24_covStat=104.11_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9115	0.538658182981616	0.0790686393402862
tig00001249_len=2100_reads=9_covStat=8.58_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	2100	0.830105653596813	0.0353968190696377
tig00001263_len=9311_reads=82_covStat=64.11_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9311	0.833208311718342	0.0238903710890129
tig00001271_len=10185_reads=47_covStat=92.71_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10185	0.825225098329571	0.0248605384428814
tig00001273_len=11662_reads=51_covStat=125.20_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	11662	0.641268090585097	0.0573611447974776
tig00001275_len=7650_reads=16_covStat=85.85_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7650	0.983570587634933	0.00327431481930633
tig00001277_len=10178_reads=30_covStat=106.75_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10178	0.801205896820809	0.0283773951006549
tig00001289_len=7448_reads=28_covStat=72.15_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7448	0.998653541223005	0.000485083676934271
tig00001291_len=4992_reads=24_covStat=44.96_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4992	0.921814053325963	0.0109143827310211
tig00001295_len=7580_reads=16_covStat=84.68_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7580	0.799143413531299	0.0287412078583556
tig00001304_len=17835_reads=119_covStat=175.11_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	17835	0.663091051276088	0.0525103080281349
tig00001306_len=6100_reads=36_covStat=46.07_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6100	0.180327972759473	0.241086587436333
tig00001313_len=5214_reads=18_covStat=43.66_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5214	0.257229234910815	0.185544506427359
tig00001321_len=7113_reads=24_covStat=76.75_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7113	0.504726190733946	0.0865874363327674
tig00001324_len=9703_reads=24_covStat=85.54_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9703	0.867770591207382	0.0183119088042687
tig00001325_len=4065_reads=19_covStat=33.91_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4065	0.986732198623648	0.00278923114237206
tig00001326_len=8828_reads=9_covStat=92.76_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8828	0.491823480453877	0.0902255639097744
tig00001327_len=9785_reads=33_covStat=100.42_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9785	0.67676184613219	0.0504487024011642
tig00001329_len=10867_reads=31_covStat=125.17_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10867	0.208099721843664	0.217681300024254
tig00001330_len=8965_reads=25_covStat=102.97_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8965	0.40908173385093	0.116541353383459
tig00001336_len=7218_reads=9_covStat=75.71_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7218	0.159752483862749	0.260489934513704
tig00001338_len=9482_reads=47_covStat=84.67_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9482	0.74556125547423	0.0372301722047053
tig00001342_len=6839_reads=21_covStat=58.86_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6839	0.796771438543133	0.0288624787775891
tig00001363_len=10910_reads=16_covStat=127.32_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10910	0.984724406248724	0.00315304390007276
tig00001371_len=9542_reads=279_covStat=-65.33_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9542	0.592759667325409	0.067911714770798
tig00001375_len=5761_reads=10_covStat=63.77_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5761	0.851547263457195	0.0209798690274072
tig00001379_len=4721_reads=12_covStat=46.04_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4721	0.815474829341003	0.0261945185544506
tig00001380_len=8748_reads=16_covStat=100.89_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8748	0.94116817953572	0.00848896434634975
tig00001381_len=3596_reads=16_covStat=20.42_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3596	0.746261109890084	0.0372301722047053
tig00001383_len=5732_reads=13_covStat=57.74_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5732	0.993932838982252	0.00157652195003638
tig00001388_len=6837_reads=11_covStat=77.06_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6837	0.80305566541783	0.0283773951006549
tig00001401_len=7837_reads=16_covStat=95.43_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7837	0.370117595243277	0.130244967256852
tig00001413_len=7375_reads=16_covStat=71.99_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7375	0.922398435759103	0.0109143827310211
tig00001424_len=6833_reads=16_covStat=64.34_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6833	0.989049557901248	0.00254668930390492
tig00001429_len=5165_reads=29_covStat=36.52_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5165	0.922647615043287	0.010671840892554
tig00001430_len=4636_reads=17_covStat=32.13_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4636	0.768229719114113	0.0335920446276983
tig00001431_len=6798_reads=24_covStat=65.49_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6798	0.395689883689471	0.121877273829736
tig00001434_len=4858_reads=13_covStat=45.07_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4858	0.93081338443704	0.00970167353868542
tig00001436_len=5166_reads=10_covStat=48.23_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5166	0.0933170859382648	0.347198641765705
tig00001440_len=4280_reads=12_covStat=35.75_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4280	0.857804229575602	0.0201309725927723
tig00001441_len=7172_reads=15_covStat=80.96_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7172	0.802123003526595	0.0283773951006549
tig00001447_len=6588_reads=11_covStat=78.38_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6588	0.399909036180552	0.120422022798933
tig00001454_len=6371_reads=28_covStat=50.43_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6371	0.605601819689593	0.0657288382245937
tig00001458_len=4505_reads=8_covStat=43.33_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4505	0.703052112974997	0.0452340528741208
tig00001461_len=6659_reads=30_covStat=63.29_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6659	0.982874433421932	0.0033955857385399
tig00001466_len=5670_reads=10_covStat=63.03_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5670	0.505273337235808	0.0865874363327674
tig00001479_len=4836_reads=12_covStat=51.37_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4836	0.553706446071525	0.0761581372786806
tig00001480_len=2751_reads=6_covStat=18.83_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	2751	0.781638701468457	0.0491888228963208
tig00001482_len=4741_reads=9_covStat=41.59_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4741	0.771172976058896	0.0329856900315304
tig00001484_len=6819_reads=13_covStat=77.98_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6819	0.99344151664179	0.00157652195003638
tig00001486_len=7518_reads=32_covStat=68.62_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7518	0.203549400566446	0.221198156682028
tig00001487_len=3525_reads=11_covStat=26.11_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3525	0.988819417389221	0.00254668930390492
tig00001489_len=3692_reads=7_covStat=35.29_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3692	0.667886385877495	0.0517826825127334
tig00001490_len=4655_reads=8_covStat=38.99_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4655	0.993990309397392	0.00157652195003638
tig00001491_len=7736_reads=19_covStat=93.55_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7736	0.22965065994315	0.200460829493088
tig00001493_len=5035_reads=17_covStat=47.67_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5035	0.97503091317147	0.0041232112539413
tig00001494_len=7073_reads=10_covStat=83.29_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	7073	0.762342440143097	0.0349260247392675
tig00001495_len=5407_reads=23_covStat=50.32_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5407	0.770147833784849	0.0332282318699976
tig00001499_len=3251_reads=7_covStat=26.24_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3251	0.889531254641158	0.0147950521464953
tig00001502_len=9228_reads=28_covStat=103.85_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	9228	0.97897650826313	0.00363812757700703
tig00001506_len=4854_reads=16_covStat=47.22_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4854	0.823808120535111	0.024981809362115
tig00001512_len=3022_reads=6_covStat=23.68_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3022	0.180074441168365	0.2413291292748
tig00001514_len=3936_reads=7_covStat=33.02_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3936	0.5538466303711	0.0761581372786806
tig00001515_len=5408_reads=16_covStat=37.88_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5408	0.801959990756216	0.0283773951006549
tig00001517_len=4205_reads=7_covStat=42.42_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4205	0.954218879746616	0.0067911714770798
tig00001519_len=4007_reads=6_covStat=34.72_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4007	0.809140417667012	0.0270434149890856
tig00001520_len=3091_reads=5_covStat=20.79_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3091	0.820875894380178	0.0252243512005821
tig00001521_len=10516_reads=66_covStat=99.16_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	10516	0.638727782751587	0.0576036866359447
tig00001527_len=3609_reads=11_covStat=26.61_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3609	0.967847696013324	0.00533592044627698
tig00001530_len=6111_reads=16_covStat=61.86_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6111	0.325633063379728	0.150618481688091
tig00001532_len=5019_reads=13_covStat=44.19_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5019	0.977341768110474	0.0037593984962406
tig00001541_len=5338_reads=9_covStat=50.13_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	5338	0.965174978085627	0.00557846228474412
tig00001556_len=3935_reads=14_covStat=28.96_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3935	0.645944347953675	0.0565122483628426
tig00001562_len=2424_reads=4_covStat=4.43_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	2424	0.967482367122222	0.0031490413361502
tig00001569_len=3611_reads=7_covStat=27.59_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	3611	0.444898407256009	0.104778074217803
tig00001570_len=4670_reads=20_covStat=41.68_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4670	0.828417436023192	0.0246179966044143
tig00001571_len=6120_reads=15_covStat=63.94_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6120	0.794107045351293	0.0293475624545234
tig00001574_len=6194_reads=12_covStat=46.57_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	6194	0.971407904471532	0.00497210768857628
tig00001578_len=8321_reads=29_covStat=80.19_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	8321	0.974269633258335	0.00436575309240844
tig00001579_len=2515_reads=6_covStat=15.13_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	2515	0.740345057130466	0.0628213815920596
tig00001580_len=4531_reads=8_covStat=42.17_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4531	0.923092863845528	0.0105505699733204
tig00001581_len=4166_reads=8_covStat=40.50_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	4166	0.918809700435013	0.0112781954887218
tig00001582_len=2800_reads=4_covStat=18.68_gappedBases=no_class=contig_suggestRepeat=no_suggestCircular=no_pilon	2800	0.503451798167535	0.154342886754096
